product_id,category,brand_tier,price_usd,promo,endcap,facings,shelf_height_cm,aisle_distance_from_entrance_m,bay_position_1_to_10,distance_from_shopper_cm,traffic_per_hour,weeks_on_shelf,competitor_price_gap,stockouts_per_week,sales_units_week,revenue_usd,conversion_rate,week_start
698,Cereal,Value,4.32,0,0,5,76.5,10.1,3,2.5,227.2,30,-0.101,0,8,34.56,0.000419,2025-10-27
699,Personal Care,Mainstream,4.94,0,0,4,143.9,34.6,6,0.5,124.6,33,-0.316,0,71,350.74,0.006783,2025-10-27
700,Snacks,Premium,4.97,0,0,6,159.0,37.2,3,2.5,145.5,47,-0.091,0,42,208.74,0.003436,2025-10-27
701,Beverages,Mainstream,2.67,0,0,6,47.2,31.4,2,3.5,171.7,50,0.112,0,1,2.67,6.9e-05,2025-10-27
702,Snacks,Mainstream,3.34,0,0,1,123.3,53.4,4,1.5,115.5,15,0.012,2,45,150.3,0.004639,2025-10-27
703,Beverages,Mainstream,3.02,1,0,4,115.1,5.6,1,4.5,231.3,48,-0.021,0,94,283.88,0.004838,2025-10-27
704,Household,Premium,10.66,0,0,4,130.3,17.2,2,3.5,250.3,43,-0.127,0,43,458.38,0.002045,2025-10-27
705,Snacks,Mainstream,3.35,0,0,6,130.7,51.9,6,0.5,100.0,7,-0.293,0,61,204.35,0.007264,2025-10-27
706,Cereal,Mainstream,4.67,1,0,4,173.9,56.4,7,1.5,113.6,30,0.214,0,28,130.76,0.002935,2025-10-27
707,Personal Care,Premium,6.49,1,0,1,82.0,25.6,3,2.5,220.8,8,-0.031,0,13,84.37,0.000701,2025-10-27
708,Personal Care,Value,5.51,0,0,2,75.0,11.6,6,0.5,239.3,26,-0.064,0,3,16.53,0.000149,2025-10-27
709,Snacks,Value,2.24,0,0,1,117.2,25.2,8,2.5,167.2,3,-0.101,1,61,136.64,0.004343,2025-10-27
710,Snacks,Mainstream,3.16,0,0,2,94.4,27.4,9,3.5,233.3,16,0.188,0,21,66.36,0.001071,2025-10-27
711,Household,Premium,11.48,0,0,1,101.1,31.2,6,0.5,195.5,31,0.132,0,15,172.2,0.000913,2025-10-27
712,Personal Care,Value,4.95,1,0,5,40.4,16.5,3,2.5,235.5,16,-0.145,0,1,4.95,5.1e-05,2025-10-27
713,Personal Care,Value,4.18,0,0,3,52.2,18.8,8,2.5,274.1,1,0.175,0,0,0.0,0.0,2025-10-27
714,Household,Value,5.92,0,0,5,170.3,39.3,2,3.5,147.5,21,-0.022,0,25,148.0,0.002017,2025-10-27
715,Personal Care,Premium,6.91,0,0,6,40.2,37.3,2,3.5,138.3,29,-0.092,0,0,0.0,0.0,2025-10-27
716,Beverages,Value,2.77,1,0,4,118.5,39.7,4,1.5,124.4,40,-0.044,1,90,249.3,0.008612,2025-10-27
717,Cereal,Mainstream,6.0,0,1,3,143.2,22.6,4,1.5,250.3,8,-0.117,0,125,750.0,0.005946,2025-10-27
718,Beverages,Premium,3.89,1,0,2,31.8,20.2,2,3.5,239.9,25,-0.198,0,0,0.0,0.0,2025-10-27
719,Personal Care,Value,4.42,0,0,5,63.4,21.1,1,4.5,258.5,11,0.116,0,3,13.26,0.000138,2025-10-27
720,Household,Mainstream,7.56,0,0,4,86.6,57.1,10,4.5,102.6,8,-0.033,0,3,22.68,0.000348,2025-10-27
721,Cereal,Mainstream,4.65,0,1,5,106.0,23.7,7,1.5,298.6,7,0.093,1,83,385.95,0.003309,2025-10-27
722,Snacks,Premium,3.93,0,0,1,81.2,36.4,8,2.5,149.7,40,0.043,0,8,31.44,0.000636,2025-10-27
723,Beverages,Mainstream,2.51,1,0,1,127.3,31.4,1,4.5,152.0,48,0.082,3,71,178.21,0.005562,2025-10-27
724,Household,Mainstream,5.98,0,0,1,64.0,52.6,8,2.5,91.9,35,-0.307,0,2,11.96,0.000259,2025-10-27
725,Beverages,Value,2.32,0,0,5,33.8,22.1,4,1.5,190.5,20,-0.13,0,0,0.0,0.0,2025-10-27
726,Beverages,Mainstream,2.66,0,0,4,30.2,26.0,8,2.5,157.1,50,0.085,0,0,0.0,0.0,2025-10-27
727,Beverages,Mainstream,3.09,0,0,2,81.8,50.6,5,0.5,157.3,26,-0.191,0,11,33.99,0.000832,2025-10-27
728,Beverages,Value,2.25,0,0,2,84.2,9.7,3,2.5,281.8,28,0.056,0,15,33.75,0.000634,2025-10-27
729,Snacks,Mainstream,2.55,0,0,4,172.3,35.7,3,2.5,154.6,33,-0.209,0,30,76.5,0.00231,2025-10-27
730,Cereal,Premium,5.62,0,0,6,36.7,24.0,2,3.5,256.4,35,0.002,0,0,0.0,0.0,2025-10-27
731,Snacks,Value,2.83,0,0,6,109.5,59.1,9,3.5,80.6,26,0.241,0,15,42.45,0.002214,2025-10-27
732,Beverages,Value,2.39,0,1,3,116.7,43.3,5,0.5,164.9,25,0.116,0,100,239.0,0.00722,2025-10-27
733,Beverages,Mainstream,3.48,0,0,5,134.9,0.6,8,2.5,426.5,17,-0.278,0,184,640.32,0.005136,2025-10-27
734,Snacks,Mainstream,3.28,0,0,1,125.8,50.4,9,3.5,114.4,36,0.127,0,26,85.28,0.002707,2025-10-27
735,Beverages,Value,2.78,0,0,6,31.2,42.2,2,3.5,198.6,35,0.273,0,0,0.0,0.0,2025-10-27
736,Personal Care,Mainstream,5.48,0,0,1,124.8,33.7,4,1.5,183.6,23,0.42,0,29,158.92,0.00188,2025-10-27
737,Beverages,Value,2.53,0,0,3,78.4,14.2,2,3.5,293.2,38,0.071,0,11,27.83,0.000447,2025-10-27
738,Snacks,Mainstream,3.21,0,0,5,145.9,9.0,1,4.5,326.8,8,-0.205,0,128,410.88,0.004663,2025-10-27
739,Snacks,Mainstream,3.47,1,0,6,58.3,37.7,10,4.5,150.6,22,0.065,0,3,10.41,0.000237,2025-10-27
740,Snacks,Mainstream,3.23,0,1,2,137.4,26.4,7,1.5,219.3,52,0.239,1,113,364.99,0.006135,2025-10-27
741,Beverages,Value,2.59,0,0,4,123.8,51.7,5,0.5,111.8,39,-0.028,0,60,155.4,0.006387,2025-10-27
742,Beverages,Premium,3.65,0,0,2,127.8,15.7,3,2.5,201.4,38,0.156,0,52,189.8,0.003073,2025-10-27
743,Household,Value,5.41,0,0,1,56.4,38.3,6,0.5,147.4,45,-0.126,0,0,0.0,0.0,2025-10-27
744,Beverages,Mainstream,3.3,0,0,3,130.4,14.9,6,0.5,237.2,32,0.056,0,111,366.3,0.00557,2025-10-27
745,Cereal,Mainstream,5.21,0,0,4,140.5,38.2,3,2.5,192.1,35,-0.373,1,83,432.43,0.005143,2025-10-27
746,Snacks,Mainstream,3.34,0,0,2,103.4,2.9,1,4.5,330.1,26,-0.143,0,50,167.0,0.001803,2025-10-27
747,Snacks,Value,3.01,0,0,6,81.1,23.5,5,0.5,285.1,43,-0.001,0,18,54.18,0.000752,2025-10-27
748,Snacks,Value,2.94,0,0,4,55.0,10.4,6,0.5,188.1,37,-0.055,0,3,8.82,0.00019,2025-10-27
749,Personal Care,Mainstream,5.03,0,0,3,73.5,36.4,8,2.5,128.8,28,-0.195,0,1,5.03,9.2e-05,2025-10-27
750,Personal Care,Value,4.7,0,0,3,144.6,19.0,4,1.5,207.5,7,-0.075,0,62,291.4,0.003558,2025-10-27
751,Snacks,Value,2.79,0,0,3,91.4,46.3,1,4.5,158.6,42,0.049,0,7,19.53,0.000525,2025-10-27
752,Snacks,Mainstream,3.18,0,0,1,135.4,6.9,9,3.5,274.3,17,-0.013,3,82,260.76,0.003558,2025-10-27
753,Beverages,Premium,3.18,0,0,4,141.0,33.4,5,0.5,131.7,19,0.009,0,64,203.52,0.005784,2025-10-27
754,Snacks,Value,2.86,1,0,5,131.1,35.6,8,2.5,151.3,7,0.11,0,100,286.0,0.007869,2025-10-27
755,Personal Care,Premium,7.26,0,0,3,131.0,1.3,1,4.5,260.4,12,-0.051,0,40,290.4,0.001829,2025-10-27
756,Beverages,Mainstream,2.79,0,0,3,121.6,2.2,1,4.5,248.7,7,0.204,0,73,203.67,0.003495,2025-10-27
757,Snacks,Premium,5.61,1,0,6,107.8,18.5,1,4.5,298.3,6,-0.148,0,55,308.55,0.002195,2025-10-27
758,Household,Mainstream,7.64,0,1,4,59.7,36.5,8,2.5,182.7,2,0.289,0,4,30.56,0.000261,2025-10-27
759,Beverages,Mainstream,3.41,1,1,2,156.4,57.8,3,2.5,129.3,16,0.167,1,80,272.8,0.007365,2025-10-27
760,Snacks,Mainstream,3.78,0,0,1,174.6,5.4,8,2.5,283.0,40,-0.053,1,37,139.86,0.001556,2025-10-27
761,Personal Care,Mainstream,6.61,0,1,5,100.0,42.2,10,4.5,165.7,45,-0.043,0,32,211.52,0.0023,2025-10-27
762,Beverages,Premium,3.45,0,0,4,170.0,41.6,7,1.5,122.8,12,0.031,0,29,100.05,0.00281,2025-10-27
763,Beverages,Value,1.97,0,1,4,179.7,40.2,10,4.5,171.0,23,0.09,0,39,76.83,0.002716,2025-10-27
764,Beverages,Mainstream,2.86,0,1,2,102.9,31.0,10,4.5,226.5,44,0.164,0,47,134.42,0.00247,2025-10-27
765,Household,Value,6.28,0,0,2,138.7,58.0,8,2.5,124.1,37,-0.201,0,34,213.52,0.003262,2025-10-27
766,Beverages,Premium,3.79,0,0,3,126.6,30.1,9,3.5,202.0,48,0.066,0,44,166.76,0.002593,2025-10-27
767,Beverages,Mainstream,3.07,0,0,5,65.6,50.3,7,1.5,97.5,22,-0.317,0,3,9.21,0.000366,2025-10-27
768,Beverages,Mainstream,3.41,0,0,2,37.1,15.8,3,2.5,270.9,9,-0.027,0,0,0.0,0.0,2025-10-27
769,Beverages,Premium,3.88,1,1,4,98.0,48.4,2,3.5,163.2,8,0.218,0,41,159.08,0.00299,2025-10-27
770,Cereal,Premium,6.76,0,0,6,148.1,59.8,4,1.5,88.1,37,-0.213,0,22,148.72,0.002972,2025-10-27
771,Beverages,Value,2.31,1,0,2,78.8,54.6,5,0.5,110.3,2,-0.24,0,19,43.89,0.00205,2025-10-27
772,Cereal,Mainstream,4.47,0,0,2,147.7,18.2,4,1.5,242.1,24,0.033,1,55,245.85,0.002705,2025-10-27
773,Cereal,Premium,7.33,0,0,2,128.2,50.8,2,3.5,116.7,19,0.208,0,21,153.93,0.002141,2025-10-27
774,Personal Care,Value,4.71,0,0,6,134.3,5.7,6,0.5,306.8,48,0.049,1,136,640.56,0.005278,2025-10-27
775,Beverages,Mainstream,2.81,0,0,4,72.9,40.7,5,0.5,124.7,52,-0.286,0,5,14.05,0.000477,2025-10-27
776,Household,Mainstream,6.57,0,0,6,100.5,20.5,10,4.5,286.2,26,-0.252,0,32,210.24,0.001331,2025-10-27
777,Cereal,Mainstream,4.68,1,1,6,57.3,39.5,10,4.5,135.9,31,0.015,0,3,14.04,0.000263,2025-10-27
778,Beverages,Mainstream,2.79,0,0,3,67.0,24.7,7,1.5,212.8,20,-0.177,0,7,19.53,0.000392,2025-10-27
779,Personal Care,Value,4.1,0,1,1,43.5,0.5,9,3.5,418.1,41,0.021,0,1,4.1,2.8e-05,2025-10-27
780,Household,Value,5.11,0,0,2,49.0,13.9,4,1.5,267.0,16,0.029,0,0,0.0,0.0,2025-10-27
781,Snacks,Value,2.91,0,0,4,61.6,2.5,10,4.5,273.5,39,-0.073,0,4,11.64,0.000174,2025-10-27
782,Household,Value,5.6,0,0,3,117.0,25.6,10,4.5,228.4,47,0.272,0,32,179.2,0.001668,2025-10-27
783,Snacks,Mainstream,3.9,1,0,1,96.2,50.4,2,3.5,114.9,9,0.089,1,20,78.0,0.002072,2025-10-27
784,Cereal,Mainstream,5.14,0,0,6,70.0,44.3,8,2.5,110.5,12,0.182,0,0,0.0,0.0,2025-10-27
785,Household,Value,6.1,0,0,2,159.2,47.3,5,0.5,105.4,20,0.138,0,35,213.5,0.003955,2025-10-27
786,Snacks,Mainstream,3.24,0,0,4,108.8,48.4,3,2.5,123.8,44,-0.023,0,33,106.92,0.003174,2025-10-27
787,Personal Care,Mainstream,5.42,0,0,6,168.5,22.3,5,0.5,161.2,34,-0.029,0,41,222.22,0.003028,2025-10-27
788,Snacks,Mainstream,3.62,1,0,4,125.2,30.4,10,4.5,228.4,11,-0.045,0,90,325.8,0.004691,2025-10-27
789,Personal Care,Premium,7.37,1,0,5,32.4,30.5,10,4.5,203.5,20,0.102,0,0,0.0,0.0,2025-10-27
790,Cereal,Mainstream,4.94,0,0,1,167.0,6.8,4,1.5,367.4,34,-0.098,0,72,355.68,0.002333,2025-10-27
791,Beverages,Premium,4.16,1,0,5,158.6,35.9,5,0.5,202.1,51,0.259,0,98,407.68,0.005773,2025-10-27
792,Snacks,Value,2.97,0,0,6,125.3,43.2,6,0.5,127.9,24,-0.112,1,71,210.87,0.006608,2025-10-27
793,Snacks,Mainstream,3.78,0,0,6,110.2,36.7,8,2.5,134.9,4,0.032,0,40,151.2,0.003529,2025-10-27
794,Beverages,Premium,3.56,0,0,1,97.9,44.8,5,0.5,87.5,6,-0.034,0,22,78.32,0.002994,2025-10-27
795,Beverages,Premium,3.12,0,0,2,102.3,7.1,4,1.5,261.1,2,-0.068,0,45,140.4,0.002052,2025-10-27
796,Snacks,Mainstream,3.58,0,0,1,145.4,45.7,10,4.5,167.2,7,0.326,0,29,103.82,0.002064,2025-10-27
797,Beverages,Mainstream,3.21,0,0,6,107.0,12.5,4,1.5,220.2,22,-0.066,0,72,231.12,0.003893,2025-10-27
798,Beverages,Mainstream,3.17,0,0,2,56.4,52.6,3,2.5,108.3,15,-0.046,0,1,3.17,0.00011,2025-10-27
799,Personal Care,Mainstream,5.73,1,1,4,38.7,14.7,4,1.5,274.3,16,-0.1,0,0,0.0,0.0,2025-10-27
800,Personal Care,Mainstream,5.3,1,0,3,48.9,29.5,4,1.5,187.6,40,0.006,0,1,5.3,6.3e-05,2025-10-27
801,Personal Care,Premium,6.33,0,0,5,67.7,29.2,6,0.5,216.3,25,-0.015,0,2,12.66,0.00011,2025-10-27
802,Snacks,Mainstream,3.69,0,0,6,85.2,16.1,7,1.5,184.0,38,-0.168,0,21,77.49,0.001359,2025-10-27
803,Household,Value,6.2,0,0,2,163.9,21.7,2,3.5,169.4,29,-0.064,0,24,148.8,0.001687,2025-10-27
804,Cereal,Mainstream,4.72,0,0,5,65.9,11.1,9,3.5,320.1,11,0.091,0,1,4.72,3.7e-05,2025-10-27
805,Beverages,Value,2.84,0,0,2,77.9,34.2,3,2.5,180.2,50,0.154,0,6,17.04,0.000396,2025-10-27
806,Beverages,Value,2.33,0,1,2,63.5,54.8,2,3.5,128.6,25,0.004,0,1,2.33,9.3e-05,2025-10-27
807,Personal Care,Mainstream,5.18,0,1,1,111.9,19.0,7,1.5,353.4,44,0.009,0,104,538.72,0.003503,2025-10-27
808,Beverages,Mainstream,3.52,0,0,3,122.6,30.5,3,2.5,141.7,6,-0.054,0,42,147.84,0.003528,2025-10-27
809,Cereal,Value,4.63,0,0,4,109.8,51.7,8,2.5,130.8,45,-0.075,0,21,97.23,0.001911,2025-10-27
810,Household,Value,5.73,0,0,5,172.8,27.1,10,4.5,184.0,38,-0.138,0,23,131.79,0.001488,2025-10-27
811,Beverages,Value,2.62,1,0,6,179.3,49.9,7,1.5,129.3,13,-0.233,0,61,159.82,0.005618,2025-10-27
812,Beverages,Premium,3.8,0,0,4,155.6,26.8,8,2.5,130.9,42,-0.105,0,50,190.0,0.004547,2025-10-27
813,Household,Mainstream,5.31,0,0,3,150.8,26.4,5,0.5,181.4,39,0.136,0,48,254.88,0.003149,2025-10-27
814,Cereal,Value,3.87,0,0,2,84.9,9.4,4,1.5,295.9,47,-0.064,0,19,73.53,0.000764,2025-10-27
815,Beverages,Value,2.53,0,0,6,117.0,7.5,7,1.5,272.8,11,-0.052,0,101,255.53,0.004407,2025-10-27
816,Household,Mainstream,6.75,0,0,3,82.7,36.7,4,1.5,185.5,47,-0.055,0,14,94.5,0.000899,2025-10-27
817,Household,Value,6.09,0,0,5,147.7,49.6,9,3.5,142.4,40,0.187,0,25,152.25,0.00209,2025-10-27
818,Cereal,Mainstream,5.59,0,0,4,55.8,8.1,5,0.5,235.6,18,-0.139,0,1,5.59,5.1e-05,2025-10-27
819,Cereal,Mainstream,4.83,0,0,6,62.5,54.6,5,0.5,121.5,19,0.042,0,1,4.83,9.8e-05,2025-10-27
820,Snacks,Premium,3.92,0,0,6,35.8,21.5,7,1.5,179.2,14,-0.01,0,2,7.84,0.000133,2025-10-27
821,Beverages,Value,2.63,0,0,5,121.3,25.5,2,3.5,193.7,25,0.01,0,64,168.32,0.003934,2025-10-27
822,Cereal,Mainstream,4.83,0,0,4,133.3,53.7,6,0.5,120.7,47,0.037,0,41,198.03,0.004044,2025-10-27
823,Snacks,Value,2.92,0,0,1,30.5,53.8,8,2.5,96.3,44,0.009,0,0,0.0,0.0,2025-10-27
824,Personal Care,Premium,6.67,0,0,1,106.6,31.5,8,2.5,191.8,8,0.119,1,17,113.39,0.001055,2025-10-27
825,Personal Care,Premium,8.59,0,0,4,86.5,16.6,3,2.5,212.8,7,-0.004,0,7,60.13,0.000392,2025-10-27
826,Beverages,Mainstream,2.39,0,0,5,148.9,10.3,1,4.5,238.6,4,0.262,0,70,167.3,0.003492,2025-10-27
827,Cereal,Mainstream,4.8,0,0,5,35.8,16.3,2,3.5,256.8,32,0.007,0,0,0.0,0.0,2025-10-27
828,Beverages,Value,2.54,0,0,2,37.3,46.8,9,3.5,110.6,17,-0.256,0,1,2.54,0.000108,2025-10-27
829,Household,Premium,8.08,0,0,4,123.0,19.5,3,2.5,189.8,40,0.096,0,38,307.04,0.002384,2025-10-27
830,Snacks,Mainstream,3.82,0,0,6,118.7,41.7,1,4.5,162.6,40,0.059,0,37,141.34,0.00271,2025-10-27
831,Cereal,Value,4.6,0,1,1,154.7,11.7,6,0.5,321.7,11,0.005,6,173,795.8,0.006403,2025-10-27
832,Cereal,Mainstream,4.97,0,0,3,118.8,28.7,9,3.5,144.9,37,-0.039,0,30,149.1,0.002465,2025-10-27
833,Snacks,Mainstream,3.4,1,0,6,172.4,21.1,3,2.5,238.4,40,-0.317,0,95,323.0,0.004743,2025-10-27
834,Personal Care,Premium,6.79,1,0,2,77.2,30.2,1,4.5,164.5,52,-0.292,0,4,27.16,0.000289,2025-10-27
835,Personal Care,Mainstream,5.43,1,0,2,89.7,34.2,2,3.5,130.8,38,0.247,0,15,81.45,0.001365,2025-10-27
836,Cereal,Mainstream,4.95,0,0,3,176.7,59.5,2,3.5,66.9,19,-0.088,0,4,19.8,0.000712,2025-10-27
837,Personal Care,Mainstream,5.39,0,0,5,46.1,54.0,3,2.5,124.5,52,0.145,0,1,5.39,9.6e-05,2025-10-27
838,Household,Value,6.09,0,0,2,149.4,41.8,2,3.5,122.0,15,-0.24,0,38,231.42,0.003707,2025-10-27
839,Snacks,Mainstream,3.76,0,0,5,31.7,9.2,7,1.5,220.8,42,-0.157,0,0,0.0,0.0,2025-10-27
840,Cereal,Value,3.75,0,0,2,103.0,55.1,3,2.5,116.9,20,0.102,0,19,71.25,0.001935,2025-10-27
841,Beverages,Mainstream,2.69,0,0,3,53.0,53.6,6,0.5,123.7,49,-0.015,0,0,0.0,0.0,2025-10-27
842,Personal Care,Mainstream,4.61,0,0,4,119.8,53.2,5,0.5,98.1,41,0.081,0,25,115.25,0.003033,2025-10-27
843,Cereal,Mainstream,5.44,0,0,1,149.7,28.7,7,1.5,206.5,32,-0.002,1,56,304.64,0.003228,2025-10-27
844,Snacks,Value,3.04,0,0,5,35.0,10.2,7,1.5,354.9,12,-0.031,0,0,0.0,0.0,2025-10-27
845,Beverages,Value,2.67,0,0,5,54.6,45.3,6,0.5,158.4,10,-0.102,0,1,2.67,7.5e-05,2025-10-27
846,Household,Mainstream,6.06,1,0,6,81.4,23.3,9,3.5,240.0,50,-0.179,0,21,127.26,0.001042,2025-10-27
847,Snacks,Value,3.55,0,0,2,68.4,20.7,2,3.5,221.8,42,0.21,0,2,7.1,0.000107,2025-10-27
848,Personal Care,Value,4.39,0,0,3,87.5,23.4,6,0.5,187.3,27,0.235,0,6,26.34,0.000381,2025-10-27
849,Beverages,Mainstream,3.04,1,0,6,172.8,33.5,4,1.5,162.2,46,-0.156,0,88,267.52,0.006457,2025-10-27
850,Household,Mainstream,7.61,0,0,1,45.2,20.0,6,0.5,229.1,41,-0.166,0,0,0.0,0.0,2025-10-27
851,Beverages,Mainstream,2.71,0,1,3,93.5,41.4,2,3.5,144.7,21,-0.052,0,36,97.56,0.002961,2025-10-27
852,Beverages,Mainstream,2.83,0,0,3,98.6,38.9,4,1.5,131.1,44,0.051,0,16,45.28,0.001453,2025-10-27
853,Household,Premium,8.9,0,0,3,72.1,30.5,10,4.5,140.3,42,-0.027,0,1,8.9,8.5e-05,2025-10-27
854,Household,Mainstream,9.3,0,1,3,71.8,3.2,9,3.5,388.4,25,0.075,0,3,27.9,9.2e-05,2025-10-27
855,Beverages,Mainstream,3.08,1,0,5,137.2,56.2,5,0.5,105.3,2,-0.007,0,94,289.52,0.010626,2025-10-27
856,Snacks,Premium,5.12,0,0,2,122.7,24.7,2,3.5,177.0,39,-0.017,0,38,194.56,0.002555,2025-10-27
857,Personal Care,Mainstream,6.19,1,0,6,151.9,27.0,7,1.5,211.0,18,0.362,0,71,439.49,0.004005,2025-10-27
858,Household,Mainstream,7.25,1,0,6,90.8,27.4,4,1.5,158.3,19,-0.079,0,23,166.75,0.00173,2025-10-27
859,Snacks,Mainstream,3.16,0,0,2,121.0,21.9,4,1.5,186.2,38,0.246,0,51,161.16,0.003261,2025-10-27
860,Cereal,Mainstream,5.55,0,0,6,164.0,40.5,1,4.5,160.1,43,0.217,0,19,105.45,0.001413,2025-10-27
861,Personal Care,Mainstream,4.73,0,0,2,157.7,0.8,3,2.5,361.7,5,0.076,1,73,345.29,0.002402,2025-10-27
862,Personal Care,Mainstream,6.44,0,0,1,168.0,52.4,3,2.5,99.6,43,-0.289,1,18,115.92,0.002152,2025-10-27
863,Personal Care,Mainstream,5.6,0,0,3,70.3,6.1,1,4.5,293.0,16,0.005,0,4,22.4,0.000163,2025-10-27
864,Cereal,Value,3.25,0,0,5,177.8,60.0,6,0.5,85.8,30,-0.077,0,22,71.5,0.003053,2025-10-27
865,Beverages,Mainstream,2.89,1,0,6,152.5,37.7,10,4.5,146.2,46,0.003,0,82,236.98,0.006677,2025-10-27
866,Household,Value,6.34,0,0,4,149.2,4.0,2,3.5,302.0,12,-0.159,0,88,557.92,0.003469,2025-10-27
867,Household,Mainstream,6.83,0,0,5,130.1,33.7,1,4.5,177.2,12,0.113,0,39,266.37,0.00262,2025-10-27
868,Personal Care,Mainstream,5.9,0,0,2,177.5,19.9,2,3.5,225.5,51,0.148,0,25,147.5,0.00132,2025-10-27
869,Beverages,Premium,3.43,0,0,6,96.2,57.2,6,0.5,106.2,20,0.176,0,19,65.17,0.002129,2025-10-27
870,Beverages,Value,2.23,0,0,4,141.2,45.3,9,3.5,109.9,50,-0.057,0,46,102.58,0.004981,2025-10-27
871,Personal Care,Mainstream,5.45,1,0,1,134.8,30.4,4,1.5,184.6,19,-0.159,4,81,441.45,0.005224,2025-10-27
872,Beverages,Mainstream,3.0,0,0,1,139.8,25.8,2,3.5,207.5,33,0.053,1,58,174.0,0.003327,2025-10-27
873,Household,Value,5.74,0,0,2,142.7,59.8,1,4.5,107.4,27,0.263,0,16,91.84,0.001773,2025-10-27
874,Snacks,Value,3.35,0,0,1,58.6,40.0,7,1.5,129.0,52,0.01,0,1,3.35,9.2e-05,2025-10-27
875,Personal Care,Value,4.29,0,0,2,82.4,30.8,4,1.5,198.1,29,0.068,0,11,47.19,0.000661,2025-10-27
876,Household,Value,6.13,0,0,6,88.8,23.9,4,1.5,162.9,27,-0.035,0,13,79.69,0.00095,2025-10-27
877,Snacks,Value,2.99,1,1,2,142.2,19.5,3,2.5,254.0,25,-0.076,4,245,732.55,0.011483,2025-10-27
878,Snacks,Mainstream,2.99,0,0,4,137.4,42.3,9,3.5,131.7,20,0.099,0,54,161.46,0.004881,2025-10-27
879,Cereal,Mainstream,4.37,1,0,6,155.0,35.3,4,1.5,130.8,23,-0.016,1,80,349.6,0.007282,2025-10-27
880,Cereal,Value,4.25,0,0,2,148.3,50.9,8,2.5,110.7,24,0.061,0,36,153.0,0.003871,2025-10-27
881,Snacks,Value,3.62,0,0,5,119.4,33.2,8,2.5,170.3,40,0.076,0,49,177.38,0.003426,2025-10-27
882,Cereal,Value,4.49,0,0,3,51.0,34.9,1,4.5,121.0,3,0.052,0,2,8.98,0.000197,2025-10-27
883,Household,Mainstream,5.88,0,1,2,125.3,28.6,3,2.5,212.6,27,0.084,0,73,429.24,0.004088,2025-10-27
884,Snacks,Mainstream,2.56,0,0,6,163.1,45.8,9,3.5,98.6,29,-0.128,0,38,97.28,0.004589,2025-10-27
885,Beverages,Mainstream,3.22,0,1,4,126.5,24.9,9,3.5,330.2,40,-0.137,2,200,644.0,0.007211,2025-10-27
886,Snacks,Value,2.94,1,0,3,164.3,51.1,5,0.5,118.9,35,-0.006,1,66,194.04,0.006611,2025-10-27
887,Snacks,Value,3.33,0,0,5,179.9,19.6,2,3.5,220.2,23,-0.003,0,23,76.59,0.001243,2025-10-27
888,Beverages,Premium,3.42,0,0,6,83.9,41.6,3,2.5,144.3,6,-0.078,0,13,44.46,0.001072,2025-10-27
889,Beverages,Value,2.63,0,1,5,138.5,53.6,10,4.5,150.0,20,0.036,0,83,218.29,0.006588,2025-10-27
890,Personal Care,Value,5.08,0,0,6,111.0,46.1,7,1.5,147.3,14,0.136,0,26,132.08,0.002102,2025-10-27
891,Snacks,Value,2.84,0,0,2,98.2,20.6,1,4.5,167.8,11,0.178,0,15,42.6,0.001064,2025-10-27
892,Household,Premium,8.37,0,0,3,66.0,42.4,8,2.5,166.9,38,0.212,0,0,0.0,0.0,2025-10-27
893,Beverages,Mainstream,3.0,0,0,2,66.9,12.4,2,3.5,300.9,25,-0.197,0,8,24.0,0.000316,2025-10-27
894,Beverages,Mainstream,3.16,0,0,5,57.7,3.5,4,1.5,295.5,42,-0.174,0,5,15.8,0.000201,2025-10-27
895,Personal Care,Premium,6.85,0,0,5,124.7,47.5,5,0.5,121.6,8,-0.043,0,33,226.05,0.00323,2025-10-27
896,Household,Value,6.55,0,0,4,51.3,48.5,4,1.5,76.2,52,0.012,0,0,0.0,0.0,2025-10-27
897,Snacks,Premium,4.17,0,0,4,94.7,1.4,7,1.5,258.3,25,-0.036,0,24,100.08,0.001106,2025-10-27
898,Beverages,Value,2.23,0,0,5,108.5,56.9,2,3.5,110.9,14,-0.083,0,27,60.21,0.002898,2025-10-27
899,Beverages,Mainstream,3.64,1,0,2,95.7,26.8,9,3.5,224.4,19,-0.046,0,42,152.88,0.002228,2025-10-27
900,Cereal,Mainstream,4.7,0,0,3,158.2,54.3,6,0.5,120.5,44,0.072,0,43,202.1,0.00425,2025-10-27
901,Snacks,Mainstream,3.3,1,0,5,96.5,47.3,4,1.5,122.9,37,-0.199,0,34,112.2,0.003294,2025-10-27
902,Snacks,Premium,4.33,0,0,1,42.4,54.0,10,4.5,145.0,9,0.352,0,0,0.0,0.0,2025-10-27
903,Beverages,Value,2.56,0,1,6,178.8,50.0,5,0.5,171.1,52,0.003,0,94,240.64,0.006541,2025-10-27
904,Snacks,Premium,4.2,0,0,2,156.7,58.4,5,0.5,93.7,7,0.158,0,29,121.8,0.003683,2025-10-27
905,Household,Mainstream,6.98,0,0,5,129.0,37.7,1,4.5,208.7,15,-0.087,0,58,404.84,0.003309,2025-10-27
906,Personal Care,Mainstream,5.47,0,0,4,143.4,13.6,10,4.5,206.7,38,0.086,0,43,235.21,0.002477,2025-10-27
